date,rank,song,artist
1963-09-20,1,Kiss Me Quick,Brendan Bowyer
1963-09-27,1,Kiss Me Quick,Brendan Bowyer
1963-10-04,1,Kiss Me Quick,Brendan Bowyer
1963-10-11,1,Kiss Me Quick,Brendan Bowyer
1963-10-18,1,Kiss Me Quick,Brendan Bowyer
1963-10-25,1,Do You Love Me,Brian Poole and The Tremeloes
1963-11-01,1,Blue Bayou,Roy Orbison
1963-11-08,1,You'll Never Walk Alone,Gerry & the Pacemakers
1963-11-15,1,You'll Never Walk Alone,Gerry & the Pacemakers
1963-11-22,1,You'll Never Walk Alone,Gerry & the Pacemakers
1963-11-29,1,You'll Never Walk Alone,Gerry & the Pacemakers
1963-12-06,1,You'll Never Walk Alone,Gerry & the Pacemakers
1963-12-13,1,You'll Never Walk Alone,Gerry & the Pacemakers
1963-12-20,1,Don't Talk to Him,Cliff Richard
1963-12-27,1,No More,Brendan Bowyer
1964-01-03,1,There's Always Me,Dickie Rock
1964-01-10,1,There's Always Me,Dickie Rock
1964-01-17,1,There's Always Me,Dickie Rock
1964-01-24,1,There's Always Me,Dickie Rock
1964-01-31,1,Glad All Over,The Dave Clark Five
1964-02-07,1,Glad All Over,The Dave Clark Five
1964-02-14,1,Needles and Pins,The Searchers
1964-02-21,1,Needles and Pins,The Searchers
1964-02-28,1,Needles and Pins,The Searchers
1964-03-06,1,Needles and Pins,The Searchers
1964-03-13,1,Bits and Pieces,The Dave Clark Five
1964-03-20,1,Anyone Who Had a Heart,Cilla Black
1964-03-27,1,I Love You Because,Jim Reeves
1964-04-03,1,Can't Buy Me Love,The Beatles
1964-04-10,1,Can't Buy Me Love,The Beatles
1964-04-17,1,Can't Buy Me Love,The Beatles
1964-04-24,1,Can't Buy Me Love,The Beatles
1964-05-01,1,Can't Buy Me Love,The Beatles
1964-05-08,1,A World Without Love,Peter & Gordon
1964-05-15,1,A World Without Love,Peter & Gordon
1964-05-22,1,Don't Throw Your Love Away,The Searchers
1964-05-29,1,Fallen Star,Eileen Reid
1964-05-29,1,I'm Yours,Dickie Rock
1964-06-05,1,My Boy Lollipop,Millie
1964-06-12,1,It's Over,Roy Orbison
1964-06-19,1,My Boy Lollipop,Millie
1964-06-26,1,It's Over,Roy Orbison
1964-07-03,1,Bless You,Brendan Bowyer
1964-07-10,1,Bless You,Brendan Bowyer
1964-07-17,1,It's Over,Roy Orbison
1964-07-24,1,I Won't Forget You,Jim Reeves
1964-07-31,1,I Won't Forget You,Jim Reeves
1964-08-07,1,A Hard Day's Night,The Beatles
1964-08-14,1,A Hard Day's Night,The Beatles
1964-08-21,1,A Hard Day's Night,The Beatles
1964-08-28,1,I Won't Forget You,Jim Reeves
1964-09-04,1,I Won't Forget You,Jim Reeves
1964-09-11,1,I Won't Forget You,Jim Reeves
1964-09-18,1,I Won't Forget You,Jim Reeves
1964-09-25,1,I Won't Forget You,Jim Reeves
1964-10-02,1,I Won't Forget You,Jim Reeves
1964-10-09,1,I Wouldn't Trade You for the World,The Bachelors
1964-10-16,1,I'm into Something Good,Herman's Hermits
1964-10-23,1,"Oh, Pretty Woman",Roy Orbison
1964-10-30,1,From the Candy Store on the Corner to the Chapel on the Hill,Dickie Rock
1964-11-06,1,From the Candy Store on the Corner to the Chapel on the Hill,Dickie Rock
1964-11-13,1,From the Candy Store on the Corner to the Chapel on the Hill,Dickie Rock
1964-11-20,1,From the Candy Store on the Corner to the Chapel on the Hill,Dickie Rock
1964-11-27,1,From the Candy Store on the Corner to the Chapel on the Hill,Dickie Rock
1964-12-04,1,From the Candy Store on the Corner to the Chapel on the Hill,Dickie Rock
1964-12-11,1,Down Came The Rain,Butch Moore
1964-12-18,1,I Feel Fine,The Beatles
1964-12-25,1,I Feel Fine,The Beatles
1965-01-04,1,I Feel Fine,The Beatles
1965-01-11,1,I Feel Fine,The Beatles
1965-01-18,1,The Hucklebuck,Brendan Bowyer
1965-01-25,1,The Hucklebuck,Brendan Bowyer
1965-02-01,1,The Hucklebuck,Brendan Bowyer
1965-02-08,1,The Hucklebuck,Brendan Bowyer
1965-02-15,1,The Hucklebuck,Brendan Bowyer
1965-02-22,1,The Hucklebuck,Brendan Bowyer
1965-03-01,1,The Hucklebuck,Brendan Bowyer
1965-03-08,1,Born to Be with You,Butch Moore
1965-03-15,1,Born to Be with You,Butch Moore
1965-03-22,1,If I Didn't Have a Dime,Tom Dunphy
1965-03-29,1,If I Didn't Have a Dime,Tom Dunphy
1965-04-05,1,Walking the Streets in the Rain,Butch Moore
1965-04-12,1,Walking the Streets in the Rain,Butch Moore
1965-04-19,1,Walking the Streets in the Rain,Butch Moore
1965-04-26,1,Ticket to Ride,The Beatles
1965-05-03,1,Ticket to Ride,The Beatles
1965-05-10,1,Ticket to Ride,The Beatles
1965-05-17,1,Ticket to Ride,The Beatles
1965-05-24,1,Every Step Of the Way,Dickie Rock
1965-05-31,1,Every Step Of the Way,Dickie Rock
1965-06-07,1,Every Step Of the Way,Dickie Rock
1965-06-14,1,Long Live Love,Sandie Shaw
1965-06-21,1,Long Live Love,Sandie Shaw
1965-06-28,1,Crying In The Chapel,Elvis Presley
1965-07-05,1,Crying In The Chapel,Elvis Presley
1965-07-12,1,Crying In The Chapel,Elvis Presley
1965-07-19,1,I'm Alive,The Hollies
1965-07-26,1,Mr. Tambourine Man,The Byrds
1965-08-02,1,Help!,The Beatles
1965-08-09,1,Help!,The Beatles
1965-08-16,1,Help!,The Beatles
1965-08-23,1,Help!,The Beatles
1965-08-30,1,Help!,The Beatles
1965-09-06,1,Don't Lose Your Hucklebuck Shoes,Brendan Bowyer
1965-09-13,1,Satisfaction,The Rolling Stones
1965-09-20,1,Satisfaction,The Rolling Stones
1965-09-27,1,Satisfaction,The Rolling Stones
1965-10-04,1,Satisfaction,The Rolling Stones
1965-10-11,1,Tears,Ken Dodd
1965-10-18,1,Tears,Ken Dodd
1965-10-25,1,Tears,Ken Dodd
1965-11-01,1,Tears,Ken Dodd
1965-11-08,1,Yesterday Man,Chris Andrews
1965-11-15,1,Yesterday Man,Chris Andrews
1965-11-22,1,Wishing It Was You,Dickie Rock
1965-11-29,1,Wishing It Was You,Dickie Rock
1965-12-05,1,The Carnival Is Over,The Seekers
1965-12-12,1,The Carnival Is Over,The Seekers
1965-12-19,1,"Day Tripper""/""We Can Work It Out",The Beatles
1965-12-26,1,"Day Tripper""/""We Can Work It Out",The Beatles
1966-01-03,1,Day Tripper,The Beatles
1966-01-10,1,Day Tripper,The Beatles
1966-01-17,1,Day Tripper,The Beatles
1966-01-24,1,Lovely Leitrim,Larry Cunningham
1966-01-31,1,Lovely Leitrim,Larry Cunningham
1966-02-07,1,Old Man Trouble,Doc Carroll and the Royal Blues
1966-02-14,1,Old Man Trouble,Doc Carroll and the Royal Blues
1966-02-21,1,These Boots Are Made for Walkin',Nancy Sinatra
1966-02-28,1,Come Back To Stay,Dickie Rock
1966-03-07,1,Come Back To Stay,Dickie Rock
1966-03-14,1,Come Back To Stay,Dickie Rock
1966-03-21,1,Come Back To Stay,Dickie Rock
1966-03-28,1,The Sea Around Us,The Ludlows
1966-04-04,1,The Sea Around Us,The Ludlows
1966-04-11,1,The Sea Around Us,The Ludlows
1966-04-18,1,The Sea Around Us,The Ludlows
1966-04-25,1,Black and Tan Gun,The Johnny Flynn Showband with Pat Smith
1966-05-02,1,Black and Tan Gun,The Johnny Flynn Showband with Pat Smith
1966-05-09,1,Pretty Flamingo,Manfred Mann
1966-05-16,1,Pretty Flamingo,Manfred Mann
1966-05-23,1,Pretty Flamingo,Manfred Mann
1966-05-30,1,Pretty Flamingo,Manfred Mann
1966-06-06,1,Strangers in the Night,Frank Sinatra
1966-06-13,1,Strangers in the Night,Frank Sinatra
1966-06-20,1,Paperback Writer,The Beatles
1966-06-27,1,Paperback Writer,The Beatles
1966-07-04,1,Paperback Writer,The Beatles
1966-07-11,1,Paperback Writer,The Beatles
1966-07-18,1,Sunny Afternoon,The Kinks
1966-07-25,1,More Than Yesterday,Gregory and the Cadets
1966-08-01,1,More Than Yesterday,Gregory and the Cadets
1966-08-08,1,More Than Yesterday,Gregory and the Cadets
1966-08-15,1,The Travelling People,The Johnstons
1966-08-22,1,Yellow Submarine,The Beatles
1966-08-29,1,Yellow Submarine,The Beatles
1966-09-05,1,Pretty Brown Eyes,Joe Dolan
1966-09-12,1,Pretty Brown Eyes,Joe Dolan
1966-09-19,1,Pretty Brown Eyes,Joe Dolan
1966-09-26,1,The Merry Ploughboy,Dermot O'Brien
1966-10-03,1,The Merry Ploughboy,Dermot O'Brien
1966-10-10,1,The Merry Ploughboy,Dermot O'Brien
1966-10-17,1,The Merry Ploughboy,Dermot O'Brien
1966-10-24,1,The Merry Ploughboy,Dermot O'Brien
1966-10-31,1,The Merry Ploughboy,Dermot O'Brien
1966-11-07,1,Somewhere My Love,Charlie Matthews & the Royal Showband
1966-11-14,1,Mursheen Durkin,Johnny McEvoy
1966-11-21,1,Mursheen Durkin,Johnny McEvoy
1966-11-28,1,Mursheen Durkin,Johnny McEvoy
1966-12-05,1,"Green, Green Grass of Home",Tom Jones
1966-12-12,1,"Green, Green Grass of Home",Tom Jones
1966-12-19,1,"Green, Green Grass of Home",Tom Jones
1966-12-26,1,"Green, Green Grass of Home",Tom Jones
1967-01-02,1,"Green, Green Grass of Home",Tom Jones
1967-01-09,1,"Green, Green Grass of Home",Tom Jones
1967-01-16,1,"Green, Green Grass of Home",Tom Jones
1967-01-23,1,I'm a Believer,The Monkees
1967-01-30,1,I'm a Believer,The Monkees
1967-02-06,1,I'm a Believer,The Monkees
1967-02-13,1,I'm a Believer,The Monkees
1967-02-20,1,The House With the Whitewashed Gable,Joe Dolan
1967-02-27,1,This Is My Song,Petula Clark
1967-03-04,1,This Is My Song,Petula Clark
1967-03-11,1,This Is My Song,Petula Clark
1967-03-18,1,This Is My Song,Petula Clark
1967-03-25,1,Release Me,Engelbert Humperdinck
1967-04-01,1,Release Me,Engelbert Humperdinck
1967-04-08,1,Release Me,Engelbert Humperdinck
1967-04-15,1,Somethin' Stupid,Frank Sinatra & Nancy Sinatra
1967-04-22,1,Puppet on a String,Sandie Shaw
1967-04-29,1,Puppet on a String,Sandie Shaw
1967-05-06,1,Puppet on a String,Sandie Shaw
1967-05-13,1,Seven Drunken Nights,The Dubliners
1967-05-18,1,The Boston Burglar,Johnny McEvoy
1967-05-25,1,The Boston Burglar,Johnny McEvoy
1967-06-01,1,The Boston Burglar,Johnny McEvoy
1967-06-08,1,Silence is Golden,The Tremeloes
1967-06-15,1,The Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-06-22,1,A Whiter Shade of Pale,Procol Harum
1967-06-29,1,A Whiter Shade of Pale,Procol Harum
1967-07-06,1,A Whiter Shade of Pale,Procol Harum
1967-07-13,1,A Whiter Shade of Pale,Procol Harum
1967-07-20,1,Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-07-27,1,Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-08-03,1,All You Need Is Love,The Beatles
1967-08-10,1,All You Need Is Love,The Beatles
1967-08-17,1,Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-08-24,1,Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-08-31,1,Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-09-07,1,Black Velvet Band,Johnny Kelly & The Capitol Showband
1967-09-14,1,San Francisco,Scott McKenzie
1967-09-21,1,The Last Waltz,Engelbert Humperdinck
1967-09-28,1,The Last Waltz,Engelbert Humperdinck
1967-10-05,1,The Last Waltz,Engelbert Humperdinck
1967-10-12,1,The Last Waltz,Engelbert Humperdinck
1967-10-19,1,The Last Waltz,Engelbert Humperdinck
1967-10-28,1,Whiskey on a Sunday,Danny Doyle
1967-11-04,1,Whiskey on a Sunday,Danny Doyle
1967-11-11,1,Whiskey on a Sunday,Danny Doyle
1967-11-18,1,Whiskey on a Sunday,Danny Doyle
1967-11-25,1,Whiskey on a Sunday,Danny Doyle
1967-12-02,1,Whiskey on a Sunday,Danny Doyle
1967-12-09,1,Whiskey on a Sunday,Danny Doyle
1967-12-16,1,Treat Me Daughter Kindly,Pat Lynch
1967-12-23,1,Treat Me Daughter Kindly,Pat Lynch
1967-12-30,1,Treat Me Daughter Kindly,Pat Lynch
1968-01-04,1,Treat Me Daughter Kindly,Pat Lynch
1968-01-11,1,Daydream Believer,The Monkees
1968-01-18,1,Daydream Believer,The Monkees
1968-01-25,1,Am I That Easy to Forget,Engelbert Humperdinck
1968-02-03,1,Am I That Easy to Forget,Engelbert Humperdinck
1968-02-10,1,Am I That Easy to Forget,Engelbert Humperdinck
1968-02-17,1,Mighty Quinn,Manfred Mann
1968-02-24,1,Mary From Dungloe,Emmet Spiceland
1968-03-03,1,Mighty Quinn,Manfred Mann
1968-03-10,1,Mighty Quinn,Manfred Mann
1968-03-17,1,Nora,Johnny McEvoy
1968-03-24,1,The Legend of Xanadu,"Dave Dee, Dozy, Beaky, Mick & Tich"
1968-03-31,1,Delilah,Tom Jones
1968-04-06,1,Delilah,Tom Jones
1968-04-13,1,Delilah,Tom Jones
1968-04-20,1,Chance Of A Lifetime,Pat McGeegan
1968-04-27,1,Congratulations,Cliff Richard
1968-05-04,1,Congratulations,Cliff Richard
1968-05-11,1,Simon Says,Dickie Rock
1968-05-18,1,A Man Without Love,Engelbert Humperdinck
1968-05-25,1,A Man Without Love,Engelbert Humperdinck
1968-06-01,1,Young Girl,Gary Puckett & The Union Gap
1968-06-08,1,Young Girl,Gary Puckett & The Union Gap
1968-06-15,1,Honey,Bobby Goldsboro
1968-06-22,1,Honey,Bobby Goldsboro
1968-06-29,1,Honey,Bobby Goldsboro
1968-07-06,1,Honey,Bobby Goldsboro
1968-07-13,1,Blue Eyes,Don Partridge
1968-07-20,1,Blue Eyes,Don Partridge
1968-07-27,1,Blue Eyes,Don Partridge
1968-08-03,1,I Pretend,Des O'Connor
1968-08-10,1,I Pretend,Des O'Connor
1968-08-17,1,Help Yourself,Tom Jones
1968-08-24,1,Help Yourself,Tom Jones
1968-08-31,1,Help Yourself,Tom Jones
1968-09-07,1,Little Arrows,Brendan O'Brien / Dixies
1968-09-14,1,Hey Jude,The Beatles
1968-09-21,1,I've Gotta Get a Message to You,The Bee Gees
1968-09-28,1,Hey Jude,The Beatles
1968-10-05,1,Hey Jude,The Beatles
1968-10-12,1,Those Were the Days,Mary Hopkin
1968-10-19,1,Those Were the Days,Mary Hopkin
1968-10-26,1,Those Were the Days,Mary Hopkin
1968-11-02,1,Those Were the Days,Mary Hopkin
1968-11-09,1,My Little Lady,The Tremeloes
1968-11-16,1,My Little Lady,The Tremeloes
1968-11-23,1,"The Good, the Bad and the Ugly",Hugo Montenegro
1968-11-30,1,"The Good, the Bad and the Ugly",Hugo Montenegro
1968-12-07,1,"The Good, the Bad and the Ugly",Hugo Montenegro
1968-12-14,1,"The Good, the Bad and the Ugly",Hugo Montenegro
1968-12-21,1,Lily the Pink,The Scaffold
1968-12-28,1,Lily the Pink,The Scaffold
1969-01-04,1,Lily the Pink,The Scaffold
1969-01-11,1,Quick Joey Small,The Real McCoy
1969-01-18,1,Quick Joey Small,The Real McCoy
1969-01-25,1,"Ob-La-Di, Ob-La-Da",Marmalade
1969-02-01,1,Lonely Woods of Upton,Sean Dunphy
1969-02-08,1,Lonely Woods of Upton,Sean Dunphy
1969-02-15,1,Lonely Woods of Upton,Sean Dunphy
1969-02-22,1,Lonely Woods of Upton,Sean Dunphy
1969-03-01,1,Lonely Woods of Upton,Sean Dunphy
1969-03-08,1,Lonely Woods of Upton,Sean Dunphy
1969-03-15,1,Lonely Woods of Upton,Sean Dunphy
1969-03-22,1,Lonely Woods of Upton,Sean Dunphy
1969-03-29,1,The Wages of Love,Muriel Day
1969-04-05,1,Where Do You Go To ?,Peter Sarstedt
1969-04-12,1,Where Do You Go To ?,Peter Sarstedt
1969-04-19,1,Boom Bang-a-Bang,Lulu
1969-04-26,1,Boom Bang-a-Bang,Lulu
1969-05-03,1,Goodbye,Mary Hopkin
1969-05-10,1,Get Back,The Beatles with Billy Preston
1969-05-17,1,Get Back,The Beatles with Billy Preston
1969-05-24,1,Get Back,The Beatles with Billy Preston
1969-05-31,1,Get Back,The Beatles with Billy Preston
1969-06-07,1,Get Back,The Beatles with Billy Preston
1969-06-14,1,Get Back,The Beatles with Billy Preston
1969-06-21,1,The Ballad of John and Yoko,The Beatles
1969-06-28,1,The Ballad of John and Yoko,The Beatles
1969-07-05,1,The Ballad of John and Yoko,The Beatles
1969-07-12,1,The Ballad of John and Yoko,The Beatles
1969-07-19,1,In the Ghetto,Elvis Presley
1969-07-26,1,In the Ghetto,Elvis Presley
1969-08-02,1,In the Ghetto,Elvis Presley
1969-08-09,1,In the Ghetto,Elvis Presley
1969-08-16,1,Honky Tonk Women,The Rolling Stones
1969-08-23,1,Honky Tonk Women,The Rolling Stones
1969-08-30,1,When the Fields Are White With Daisies,Sean Dunphy
1969-09-05,1,Saved by the Bell,Robin Gibb
1969-09-12,1,Saved by the Bell,Robin Gibb
1969-09-19,1,In the Year 2525,Zager & Evans
1969-09-26,1,In the Year 2525,Zager & Evans
1969-10-03,1,Don't Forget to Remember,The Bee Gees
1969-10-10,1,Bad Moon Rising,Creedence Clearwater Revival
1969-10-17,1,Don't Forget to Remember,The Bee Gees
1969-10-24,1,I'll Never Fall in Love Again,Bobbie Gentry
1969-10-31,1,I'll Never Fall in Love Again,Bobbie Gentry
1969-11-07,1,Teresa,Joe Dolan
1969-11-14,1,"Sugar, Sugar",The Archies
1969-11-21,1,"Sugar, Sugar",The Archies
1969-11-28,1,"Sugar, Sugar",The Archies
1969-12-05,1,"Sugar, Sugar",The Archies
1969-12-12,1,"Sugar, Sugar",The Archies
1969-12-19,1,"Sugar, Sugar",The Archies
1969-12-26,1,Two Little Boys,Rolf Harris
1970-01-02,1,Two Little Boys,Rolf Harris
1970-01-09,1,Two Little Boys,Rolf Harris
1970-01-16,1,Two Little Boys,Rolf Harris
1970-01-23,1,Two Little Boys,Rolf Harris
1970-01-30,1,Two Little Boys,Rolf Harris
1970-02-06,1,Love Grows,Edison Lighthouse
1970-02-13,1,Love Grows,Edison Lighthouse
1970-02-20,1,Love Grows,Edison Lighthouse
1970-02-27,1,Love Grows,Edison Lighthouse
1970-03-06,1,Wanderin' Star,Lee Marvin
1970-03-13,1,Wanderin' Star,Lee Marvin
1970-03-20,1,All Kinds of Everything,Dana
1970-03-27,1,All Kinds of Everything,Dana
1970-04-03,1,All Kinds of Everything,Dana
1970-04-10,1,All Kinds of Everything,Dana
1970-04-17,1,All Kinds of Everything,Dana
1970-04-24,1,All Kinds of Everything,Dana
1970-05-01,1,All Kinds of Everything,Dana
1970-05-08,1,All Kinds of Everything,Dana
1970-05-15,1,All Kinds of Everything,Dana
1970-05-22,1,Spirit in the Sky,Norman Greenbaum
1970-05-29,1,Question,The Moody Blues
1970-06-05,1,Yellow River,Christie
1970-06-12,1,Yellow River,Christie
1970-06-19,1,Twenty One Years,Dermot Hegarty and the Plainsmen
1970-06-26,1,Twenty One Years,Dermot Hegarty and the Plainsmen
1970-07-03,1,In the Summertime,Mungo Jerry
1970-07-10,1,"Goodbye Sam, Hello Samantha",Cliff Richard
1970-07-17,1,In the Summertime,Mungo Jerry
1970-07-24,1,In the Summertime,Mungo Jerry
1970-07-31,1,The Wonder of You,Elvis Presley
1970-08-07,1,Lola,The Kinks
1970-08-14,1,The Wonder of You,Elvis Presley
1970-08-21,1,The Wonder of You,Elvis Presley
1970-08-28,1,The Wonder of You,Elvis Presley
1970-09-04,1,Twenty One Years,Dermot Hegarty and the Plainsmen
1970-09-11,1,Twenty One Years,Dermot Hegarty and the Plainsmen
1970-09-18,1,Twenty One Years,Dermot Hegarty and the Plainsmen
1970-09-25,1,Which Way You Goin' Billy?,The Poppy Family
1970-10-02,1,Band of Gold,Freda Payne
1970-10-09,1,Band of Gold,Freda Payne
1970-10-16,1,Band of Gold,Freda Payne
1970-10-23,1,Band of Gold,Freda Payne
1970-10-30,1,Band of Gold,Freda Payne
1970-11-06,1,Band of Gold,Freda Payne
1970-11-13,1,New World in the Morning,Roger Whittaker
1970-11-20,1,New World in the Morning,Roger Whittaker
1970-11-27,1,I'll Forgive and I'll Try to Forget,Margo
1970-12-04,1,New World in the Morning,Roger Whittaker
1970-12-11,1,New World in the Morning,Roger Whittaker
1970-12-18,1,If Those Lips Could Only Speak,Dermot Henry
1970-12-25,1,I Hear You Knocking,Dave Edmunds
1971-01-01,1,If Those Lips Could Only Speak,Dermot Henry
1971-01-08,1,If Those Lips Could Only Speak,Dermot Henry
1971-01-15,1,If Those Lips Could Only Speak,Dermot Henry
1971-01-23,1,If Those Lips Could Only Speak,Dermot Henry
1971-01-30,1,My Sweet Lord,George Harrison
1971-02-06,1,My Sweet Lord,George Harrison
1971-02-13,1,My Sweet Lord,George Harrison
1971-02-20,1,My Sweet Lord,George Harrison
1971-02-27,1,My Sweet Lord,George Harrison
1971-03-06,1,My Sweet Lord,George Harrison
1971-03-13,1,My Sweet Lord,George Harrison
1971-03-20,1,Another Day,Paul McCartney
1971-03-27,1,Rose Garden,Lynn Anderson
1971-04-03,1,Hot Love,T. Rex
1971-04-10,1,When We Were Young,Pat Lynch
1971-04-17,1,Rose Garden,Lynn Anderson
1971-04-24,1,Rose Garden,Lynn Anderson
1971-05-01,1,Hot Love,T. Rex
1971-05-08,1,When We Were Young,Pat Lynch
1971-05-15,1,When We Were Young,Pat Lynch
1971-05-22,1,When We Were Young,Pat Lynch
1971-05-29,1,When We Were Young,Pat Lynch
1971-06-05,1,I Am... I Said,Neil Diamond
1971-06-12,1,I Am... I Said,Neil Diamond
1971-06-19,1,O'Brien Has No Place to Go,Brendan Shine
1971-06-26,1,O'Brien Has No Place to Go,Brendan Shine
1971-07-03,1,O'Brien Has No Place to Go,Brendan Shine
1971-07-10,1,Chirpy Chirpy Cheep Cheep,Middle of the Road
1971-07-17,1,Chirpy Chirpy Cheep Cheep,Middle of the Road
1971-07-24,1,Chirpy Chirpy Cheep Cheep,Middle of the Road
1971-07-31,1,Sometimes,Red Hurley
1971-08-05,1,Sometimes,Red Hurley
1971-08-12,1,Get It On,T. Rex
1971-08-19,1,Get It On,T. Rex
1971-08-26,1,Never Ending Song of Love,The New Seekers
1971-09-02,1,Never Ending Song of Love,The New Seekers
1971-09-09,1,Never Ending Song of Love,The New Seekers
1971-09-16,1,I'm Still Waiting,Diana Ross
1971-09-23,1,What Are You Doing Sunday,Dawn
1971-09-30,1,Hey Girl Don't Bother Me,The Tams
1971-10-07,1,Did You Ever,Nancy and Lee
1971-10-14,1,Did You Ever,Nancy and Lee
1971-10-21,1,Did You Ever,Nancy and Lee
1971-10-28,1,Did You Ever,Nancy and Lee
1971-11-04,1,Did You Ever,Nancy and Lee
1971-11-11,1,Did You Ever,Nancy and Lee
1971-11-18,1,Kiss Me Goodbye,Red Hurley
1971-11-25,1,Coz I Luv You,Slade
1971-12-02,1,Kiss Me Goodbye,Red Hurley
1971-12-09,1,I Don't Know How to Love Him,Tina & The Real McCoy
1971-12-16,1,I Don't Know How to Love Him,Tina & The Real McCoy
1971-12-23,1,O Holy Night,Tommy Drennan and the Monarchs
1971-12-30,1,O Holy Night,Tommy Drennan and the Monarchs
1972-01-01,1,Slaney Valley,Larry Cunningham
1972-01-08,1,I'd Like To Teach The World To Sing,The New Seekers
1972-01-15,1,I'd Like To Teach The World To Sing,The New Seekers
1972-01-22,1,The Men Behind the Wire,The Barleycorn
1972-01-29,1,The Men Behind the Wire,The Barleycorn
1972-02-05,1,The Men Behind the Wire,The Barleycorn
1972-02-12,1,Telegram Sam,T. Rex
1972-02-19,1,Telegram Sam,T. Rex
1972-02-26,1,Telegram Sam,T. Rex
1972-03-04,1,Give Ireland Back to the Irish,Paul McCartney
1972-03-11,1,Without You,Nilsson
1972-03-18,1,Ceol an Ghrá,Sandie Jones
1972-03-25,1,Without You,Nilsson
1972-04-01,1,Three Leafed Shamrock,John Kerr
1972-04-08,1,Broken Marriage Vows,Big Tom And The Mainliners
1972-04-15,1,Broken Marriage Vows,Big Tom And The Mainliners
1972-04-22,1,Amazing Grace,Royal Scots Dragoon Guards
1972-04-29,1,Sunday Bloody Sunday,Paddywagon
1972-05-06,1,What Do I Do,"Sandie, Joe and Dixies"
1972-05-13,1,A Thing Called Love,Johnny Cash
1972-05-20,1,A Thing Called Love,Johnny Cash
1972-05-27,1,A Thing Called Love,Johnny Cash
1972-06-03,1,A Thing Called Love,Johnny Cash
1972-06-10,1,Metal Guru,T. Rex
1972-06-16,1,Vincent,Don McLean
1972-06-22,1,Vincent,Don McLean
1972-06-29,1,Ooh-Wakka-Doo-Wakka-Day,Gilbert O'Sullivan
1972-07-06,1,Ooh-Wakka-Doo-Wakka-Day,Gilbert O'Sullivan
1972-07-13,1,Ooh-Wakka-Doo-Wakka-Day,Gilbert O'Sullivan
1972-07-20,1,Ooh-Wakka-Doo-Wakka-Day,Gilbert O'Sullivan
1972-07-20,1,Sylvia's Mother,Dr. Hook & The Medicine Show
1972-07-27,1,Sylvia's Mother,Dr. Hook & The Medicine Show
