date,rank,song,artist
2017-09-22,1,Lamborghini,Guè Pequeno featuring Sfera Ebbasta
2017-09-29,1,La musica non c'è,Coez
2017-10-06,1,La musica non c'è,Coez
2017-10-13,1,La musica non c'è,Coez
2017-10-20,1,La musica non c'è,Coez
2017-10-27,1,La musica non c'è,Coez
2017-11-03,1,La musica non c'è,Coez
2017-11-10,1,La musica non c'è,Coez
2017-11-17,1,La musica non c'è,Coez
2017-11-24,1,Perdonami,Salmo
2017-12-01,1,Perfect,Ed Sheeran
2017-12-08,1,Perfect,Ed Sheeran
2017-12-15,1,Perfect,Ed Sheeran
2017-12-22,1,Perfect,Ed Sheeran
2017-12-29,1,Perfect,Ed Sheeran
2018-01-05,1,Perfect,Ed Sheeran
2018-01-12,1,Perfect,Ed Sheeran
2018-01-19,1,Cupido,Sfera Ebbasta featuring Quavo
2018-01-26,1,Cara Italia,Ghali
2018-02-02,1,Cara Italia,Ghali
2018-02-09,1,Una vita in vacanza,Lo Stato Sociale
2018-02-16,1,Una vita in vacanza,Lo Stato Sociale
2018-02-23,1,Cara Italia,Ghali
2018-03-02,1,Cara Italia,Ghali
2018-03-09,1,God's Plan,Drake
2018-03-16,1,God's Plan,Drake
2018-03-23,1,Malibu,Vegas Jones
2018-03-30,1,Malibu,Vegas Jones
2018-04-06,1,Non cambierò mai,Capo Plaza
2018-04-13,1,X,Nicky Jam and J Balvin
2018-04-20,1,Tesla,Capo Plaza featuring Sfera Ebbasta and DrefGold
2018-04-27,1,Tesla,Capo Plaza featuring Sfera Ebbasta and DrefGold
2018-05-04,1,Peace & Love,"Charlie Charles, Sfera Ebbasta and Ghali"
2018-05-11,1,British,Dark Polo Gang
2018-05-18,1,Italiana,J-Ax and Fedez
2018-05-25,1,Italiana,J-Ax and Fedez
2018-06-01,1,Italiana,J-Ax and Fedez
2018-06-08,1,Italiana,J-Ax and Fedez
2018-06-15,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-06-22,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-06-29,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-07-06,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-07-13,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-07-20,1,Pablo,Rvssian and Sfera Ebbasta
2018-07-27,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-08-03,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-08-10,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-08-17,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-08-24,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-08-31,1,Amore e capoeira,Takagi & Ketra featuring Giusy Ferreri and Sean Kingston
2018-09-07,1,Trap Phone,Gué Pequeno featuring Capo Plaza
2018-09-14,1,Borsello,Gué Pequeno featuring Sfera Ebbasta and DrefGold
2018-09-21,1,90min,Salmo
2018-09-28,1,Torna a casa,Måneskin
2018-10-05,1,Torna a casa,Måneskin
2018-10-12,1,Torna a casa,Måneskin
2018-10-19,1,Torna a casa,Måneskin
2018-10-26,1,Torna a casa,Måneskin
2018-11-02,1,Prima di ogni cosa,Fedez
2018-11-09,1,Cabriolet,Salmo featuring Sfera Ebbasta
2018-11-16,1,Torna a casa,Måneskin
2018-11-23,1,La fine del mondo,Anastasio
2018-11-30,1,Happy Birthday,Sfera Ebbasta
2018-12-07,1,Il cielo nella stanza,Salmo featuring Nstasia
2018-12-14,1,La fine del mondo,Anastasio
2018-12-21,1,Il cielo nella stanza,Salmo featuring Nstasia
2018-12-28,1,Il cielo nella stanza,Salmo featuring Nstasia
2019-01-04,1,Il cielo nella stanza,Salmo featuring Nstasia
2019-01-11,1,È sempre bello,Coez
2019-01-18,1,Stamm fort,Luchè featuring Sfera Ebbasta
2019-01-25,1,TVTB,Fedez featuring Dark Polo Gang
2019-02-01,1,È sempre bello,Coez
2019-02-08,1,Soldi,Mahmood
2019-02-15,1,Soldi,Mahmood
2019-02-22,1,Soldi,Mahmood
2019-03-01,1,Soldi,Mahmood
2019-03-08,1,Soldi,Mahmood
2019-03-15,1,Soldi,Mahmood
2019-03-22,1,Con Calma,Daddy Yankee featuring Snow
2019-03-29,1,È sempre bello,Coez
2019-04-05,1,Calma,Pedro Capó and Farruko
2019-04-12,1,Calma,Pedro Capó and Farruko
2019-04-19,1,Calma,Pedro Capó and Farruko
2019-04-26,1,Calipso,"Charlie Charles and Dardust featuring Sfera Ebbasta, Mahmood and Fabri Fibra"
2019-05-03,1,Calipso,"Charlie Charles and Dardust featuring Sfera Ebbasta, Mahmood and Fabri Fibra"
2019-05-10,1,I Don't Care,Ed Sheeran and Justin Bieber
2019-05-17,1,Calipso,"Charlie Charles and Dardust featuring Sfera Ebbasta, Mahmood and Fabri Fibra"
2019-05-24,1,Calipso,"Charlie Charles and Dardust featuring Sfera Ebbasta, Mahmood and Fabri Fibra"
2019-05-31,1,Ostia Lido,J-Ax
2019-06-07,1,Veleno 7,Gemitaiz and Madman
2019-06-14,1,Ostia Lido,J-Ax
2019-06-21,1,Jambo,"Takagi & Ketra, Omi and Giusy Ferreri"
2019-06-28,1,Jambo,"Takagi & Ketra, Omi and Giusy Ferreri"
2019-07-05,1,Ho paura di uscire 2,"Machete, Salmo and Lazza"
2019-07-12,1,Yoshi,"Machete, Dani Faiv and Tha Supreme featuring Fabri Fibra"
2019-07-19,1,Señorita,Shawn Mendes and Camila Cabello
2019-07-26,1,Dove e quando,Benji & Fede
2019-08-02,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-08-09,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-08-16,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-08-23,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-08-30,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-09-06,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-09-13,1,Yoshi,"Machete, Dani Faiv and J Balvin featuring Tha Supreme, Fabri Fibra and Capo Plaza"
2019-09-20,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-09-27,1,Una volta ancora,Fred De Palma featuring Ana Mena
2019-10-04,1,Gigolò,Lazza and Sfera Ebbasta featuring Capo Plaza
2019-10-11,1,Dance Monkey,Tones and I
2019-10-18,1,Dance Monkey,Tones and I
2019-10-25,1,Dance Monkey,Tones and I
2019-11-01,1,Supreme,"Marracash, Tha Supreme and Sfera Ebbasta"
2019-11-08,1,Blun7 a Swishland,Tha Supreme
2019-11-15,1,Blun7 a Swishland,Tha Supreme
2019-11-22,1,Blun7 a Swishland,Tha Supreme
2019-11-29,1,Blun7 a Swishland,Tha Supreme
2019-12-06,1,Blun7 a Swishland,Tha Supreme
2019-12-13,1,Tutto questo sei tu,Ultimo
2019-12-20,1,Blun7 a Swishland,Tha Supreme
2019-12-27,1,Blun7 a Swishland,Tha Supreme
2020-01-03,1,Blun7 a Swishland,Tha Supreme
2020-01-10,1,Blun7 a Swishland,Tha Supreme
2020-01-17,1,Boogieman,Ghali featuring Salmo
2020-01-24,1,Calmo,Shiva and Tha Supreme
2020-01-31,1,Chance,Shiva featuring Capo Plaza
2020-02-07,1,Fai rumore,Diodato
2020-02-14,1,Fai rumore,Diodato
2020-02-21,1,Good Times,Ghali
2020-02-28,1,Bando,Anna
2020-03-06,1,Bando,Anna
2020-03-13,1,Bando,Anna
2020-03-20,1,Blinding Lights,The Weeknd
2020-03-27,1,Auto blu,Shiva and Eiffel 65
2020-04-03,1,Auto blu,Shiva and Eiffel 65
2020-04-10,1,Le feste di Pablo,Cara and Fedez
2020-04-17,1,Auto blu,Shiva and Eiffel 65
2020-04-24,1,Bando,"Anna, Madman and Gemitaiz"
2020-05-01,1,Good Times,Ghali
2020-05-08,1,Pussy,Dark Polo Gang and Tony Effe featuring Lazza and Salmo
2020-05-15,1,Spigoli,"Carl Brave, Mara Sattei and Tha Supreme"
2020-05-22,1,Mediterranea,Irama
2020-05-29,1,Mediterranea,Irama
2020-06-05,1,Mediterranea,Irama
2020-06-12,1,M' manc,"Shablo, Geolier and Sfera Ebbasta"
2020-06-19,1,Mediterranea,Irama
2020-06-26,1,Karaoke,Boomdabash and Alessandra Amoroso
2020-07-03,1,Karaoke,Boomdabash and Alessandra Amoroso
2020-07-10,1,Karaoke,Boomdabash and Alessandra Amoroso
2020-07-17,1,Karaoke,Boomdabash and Alessandra Amoroso
2020-07-24,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-07-31,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-08-07,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-08-14,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-08-21,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-08-28,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-09-04,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-09-11,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-09-18,1,A un passo dalla luna,Rocco Hunt and Ana Mena
2020-09-25,1,Superclassico,Ernia
2020-10-02,1,Altalene,"Bloody Vinyl, Slait and Tha Supreme featuring Mara Sattei and Coez"
2020-10-09,1,Superclassico,Ernia
2020-10-16,1,Superclassico,Ernia
2020-10-23,1,Bottiglie privè,Sfera Ebbasta
2020-10-30,1,Bottiglie privè,Sfera Ebbasta
2020-11-06,1,Bottiglie privè,Sfera Ebbasta
2020-11-13,1,Bottiglie privè,Sfera Ebbasta
2020-11-20,1,Baby,Sfera Ebbasta and J Balvin
2020-11-27,1,Baby,Sfera Ebbasta and J Balvin
2020-12-04,1,All I Want for Christmas Is You,Mariah Carey
2020-12-11,1,Baby,Sfera Ebbasta and J Balvin
2020-12-18,1,All I Want for Christmas Is You,Mariah Carey
2020-12-25,1,All I Want for Christmas Is You,Mariah Carey
2021-01-01,1,Una canzone d'amore buttata via,Vasco Rossi
2021-01-08,1,Allenamento #4,Capo Plaza
2021-01-15,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-01-22,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-01-29,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-02-05,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-02-12,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-02-19,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-02-26,1,La canzone nostra,"Mace, Blanco and Salmo"
2021-03-05,1,Chiamami per nome,Francesca Michielin and Fedez
2021-03-12,1,Musica leggerissima,Colapesce and Dimartino
2021-03-19,1,Musica leggerissima,Colapesce and Dimartino
2021-03-26,1,Musica leggerissima,Colapesce and Dimartino
2021-04-02,1,Musica leggerissima,Colapesce and Dimartino
2021-04-09,1,Musica leggerissima,Colapesce and Dimartino
2021-04-16,1,Musica leggerissima,Colapesce and Dimartino
2021-04-23,1,Musica leggerissima,Colapesce and Dimartino
2021-04-30,1,Nuovo Range,"Rkomi, Sfera Ebbasta and Junior K"
2021-05-07,1,Nuovo Range,"Rkomi, Sfera Ebbasta and Junior K"
2021-05-14,1,Malibu,Sangiovanni
2021-05-21,1,Malibu,Sangiovanni
2021-05-28,1,Malibu,Sangiovanni
2021-06-04,1,Malibu,Sangiovanni
2021-06-11,1,Mille,"Fedez, Achille Lauro and Orietta Berti"
2021-06-18,1,Mille,"Fedez, Achille Lauro and Orietta Berti"
2021-06-25,1,Mille,"Fedez, Achille Lauro and Orietta Berti"
2021-07-02,1,Mille,"Fedez, Achille Lauro and Orietta Berti"
2021-07-09,1,Mille,"Fedez, Achille Lauro and Orietta Berti"
2021-07-16,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-07-23,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-07-30,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-08-06,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-08-13,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-08-20,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-08-27,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-09-03,1,Mi fai impazzire,Blanco and Sfera Ebbasta
2021-09-10,1,Blu celeste,Blanco
2021-09-17,1,Blu celeste,Blanco
2021-09-24,1,Meglio del cinema,Fedez
2021-10-01,1,Kumite,Salmo
2021-10-08,1,Kumite,Salmo
2021-10-15,1,Easy on Me,Adele
2021-10-22,1,Kumite,Salmo
2021-10-29,1,Kumite,Salmo
2021-11-05,1,Kumite,Salmo
2021-11-12,1,Kumite,Salmo
2021-11-19,1,∞ Love,Marracash and Gué Pequeno
2021-11-26,1,∞ Love,Marracash and Gué Pequeno
2021-12-03,1,∞ Love,Marracash and Gué Pequeno
2021-12-10,1,∞ Love,Marracash and Gué Pequeno
2021-12-17,1,∞ Love,Marracash and Gué Pequeno
2021-12-24,1,All I Want for Christmas Is You,Mariah Carey
