date,rank,song,artist
1957-03-09,1,Young Love,Tab Hunter
1957-03-11,1,The Adoration Waltz,David Whitfield
1957-03-14,1,Knee Deep in the Blues,Guy Mitchell
1957-03-15,1,Young Love,Tab Hunter
1957-03-15,1,The Banana Boat Song,Shirley Bassey
1957-03-15,1,Day-O,Harry Belafonte
1957-03-15,1,Don't Forbid Me,Pat Boone
1957-03-16,1,Young Love,Tab Hunter
1957-03-22,1,Day-O,Harry Belafonte
1957-03-22,1,Young Love,Tab Hunter
1957-03-23,1,Young Love,Tab Hunter
1957-03-29,1,Young Love,Tab Hunter
1957-03-30,1,Young Love,Tab Hunter
1957-04-05,1,The Girl Can't Help It,Little Richard
1957-04-05,1,Young Love,Tab Hunter
1957-04-05,1,Cumberland Gap,Lonnie Donegan
1957-04-06,1,Young Love,Tab Hunter
1957-04-12,1,"Look Homeward, Angel",Johnnie Ray
1957-04-12,1,Cumberland Gap,Lonnie Donegan
1957-04-13,1,Young Love,Tab Hunter
1957-04-19,1,Cumberland Gap,Lonnie Donegan
1957-04-19,1,"Look Homeward, Angel",Johnnie Ray
1957-04-19,1,"Baby, Baby",Frankie Lymon & The Teenagers
1957-04-19,1,Ninety-Nine Ways,Tab Hunter
1957-04-20,1,Cumberland Gap,Lonnie Donegan
1957-04-26,1,Cumberland Gap,Lonnie Donegan
1957-04-26,1,"Look Homeward, Angel",Johnnie Ray
1957-04-26,1,When I Fall in Love,Nat King Cole
1957-04-27,1,Cumberland Gap,Lonnie Donegan
1957-05-03,1,Rock-a-Billy,Guy Mitchell
1957-05-03,1,Butterfly,Andy Williams
1957-05-03,1,Cumberland Gap,Lonnie Donegan
1957-05-04,1,Cumberland Gap,Lonnie Donegan
1957-05-10,1,Yes Tonight Josephine,Johnnie Ray
1957-05-10,1,Freight Train,The Chas McDevitt Skiffle Group featuring Nancy Whiskey
1957-05-10,1,Butterfly,Andy Williams
1957-05-10,1,Cumberland Gap,Lonnie Donegan
1957-05-11,1,Cumberland Gap,Lonnie Donegan
1957-05-17,1,Yes Tonight Josephine,Johnnie Ray
1957-05-17,1,Rock-a-Billy,Guy Mitchell
1957-05-17,1,Too Much,Elvis Presley
1957-05-18,1,Butterfly,Andy Williams
1957-05-24,1,Yes Tonight Josephine,Johnnie Ray
1957-05-24,1,Butterfly,Andy Williams
1957-05-24,1,"I'll Take You Home Again, Kathleen",Slim Whitman
1957-05-25,1,Butterfly,Andy Williams
1957-05-31,1,Butterfly,Andy Williams
1957-05-31,1,Mr. Wonderful,Peggy Lee
1957-05-31,1,"I'll Take You Home Again, Kathleen",Slim Whitman
1957-06-01,1,Butterfly,Andy Williams
1957-06-07,1,Around the World,Ronnie Hilton
1957-06-07,1,Yes Tonight Josephine,Johnnie Ray
1957-06-08,1,Butterfly,Andy Williams
1957-06-14,1,Yes Tonight Josephine,Johnnie Ray
1957-06-14,1,Around the World,Ronnie Hilton
1957-06-14,1,Little Darlin',The Diamonds
1957-06-14,1,"Gamblin' Man""/""Puttin' On the Style",Lonnie Donegan
1957-06-15,1,Yes Tonight Josephine,Johnnie Ray
1957-06-21,1,Little Darlin',The Diamonds
1957-06-21,1,Yes Tonight Josephine,Johnnie Ray
1957-06-21,1,"Gamblin' Man""/""Puttin' On the Style",Lonnie Donegan
1957-06-22,1,Yes Tonight Josephine,Johnnie Ray
1957-06-28,1,A White Sport Coat,The King Brothers
1957-06-28,1,All Shook Up,Elvis Presley
1957-06-28,1,We Will Make Love,Russ Hamilton
1957-06-28,1,"Gamblin' Man"" / ""Puttin' On the Style",Lonnie Donegan
1957-06-29,1,Yes Tonight Josephine,Johnnie Ray
1957-07-05,1,A White Sport Coat,The King Brothers
1957-07-05,1,All Shook Up,Elvis Presley
1957-07-05,1,"Gamblin' Man"" / ""Puttin' On the Style",Lonnie Donegan
1957-07-06,1,Yes Tonight Josephine,Johnnie Ray
1957-07-12,1,Butterfingers,Tommy Steele & the Steelmen
1957-07-12,1,All Shook Up,Elvis Presley
1957-07-13,1,All Shook Up,Elvis Presley
1957-07-19,1,Teddy Bear,Elvis Presley
1957-07-19,1,All Shook Up,Elvis Presley
1957-07-20,1,All Shook Up,Elvis Presley
1957-07-26,1,All Shook Up,Elvis Presley
1957-07-26,1,Teddy Bear,Elvis Presley
1957-07-26,1,Love Letters in the Sand,Pat Boone
1957-07-27,1,All Shook Up,Elvis Presley
1957-08-02,1,All Shook Up,Elvis Presley
1957-08-02,1,Lucille,Little Richard
1957-08-02,1,Love Letters in the Sand,Pat Boone
1957-08-02,1,Island in the Sun,Harry Belafonte
1957-08-03,1,All Shook Up,Elvis Presley
1957-08-09,1,Lucille,Little Richard
1957-08-09,1,All Shook Up,Elvis Presley
1957-08-09,1,Bye Bye Love,The Everly Brothers
1957-08-09,1,Love Letters in the Sand,Pat Boone
1957-08-10,1,All Shook Up,Elvis Presley
1957-08-16,1,All Shook Up,Elvis Presley
1957-08-16,1,Last Train to San Fernando,Johnny Duncan & the Blue Grass Boys
1957-08-16,1,Love Letters in the Sand,Pat Boone
1957-08-17,1,All Shook Up,Elvis Presley
1957-08-23,1,Last Train to San Fernando,Johnny Duncan & the Blue Grass Boys
1957-08-23,1,Diana,Paul Anka
1957-08-23,1,"Diana"" ‡",Paul Anka
1957-08-23,1,With All My Heart,Petula Clark
1957-08-23,1,Love Letters in the Sand,Pat Boone
1957-08-23,1,All Shook Up,Elvis Presley
1957-08-24,1,All Shook Up,Elvis Presley
1957-08-30,1,"Diana"" †",Paul Anka
1957-08-30,1,Love Letters in the Sand,Pat Boone
1957-08-30,1,"Diana"" ‡",Paul Anka
1957-08-30,1,Diana,Paul Anka
1957-08-30,1,Fabulous,Charlie Gracie
1957-08-31,1,All Shook Up,Elvis Presley
1957-09-06,1,"Diana"" ‡",Paul Anka
1957-09-06,1,Diana,Paul Anka
1957-09-06,1,Wanderin' Eyes,Charlie Gracie
1957-09-06,1,Love Letters in the Sand,Pat Boone
1957-09-06,1,"Water, Water""/""A Handful of Songs",Tommy Steele & the Steelmen
1957-09-06,1,"Diana"" †",Paul Anka
1957-09-07,1,Diana,Paul Anka
1957-09-13,1,Paralyzed,Elvis Presley
1957-09-13,1,Diana,Paul Anka
1957-09-13,1,"Water, Water""/""A Handful of Songs",Tommy Steele & the Steelmen
1957-09-13,1,"Diana"" ‡",Paul Anka
1957-09-13,1,"Diana"" †",Paul Anka
1957-09-14,1,Diana,Paul Anka
1957-09-20,1,Diana,Paul Anka
1957-09-20,1,Tammy,Debbie Reynolds
1957-09-20,1,"Diana"" ‡",Paul Anka
1957-09-20,1,"Diana"" †",Paul Anka
1957-09-21,1,Diana,Paul Anka
1957-09-27,1,"Diana"" ‡",Paul Anka
1957-09-27,1,Diana,Paul Anka
1957-09-27,1,"Diana"" †",Paul Anka
1957-09-28,1,Diana,Paul Anka
1957-10-04,1,"Diana"" †",Paul Anka
1957-10-04,1,That'll Be the Day,The Crickets
1957-10-04,1,Diana,Paul Anka
1957-10-04,1,"Diana"" ‡",Paul Anka
1957-10-05,1,Diana,Paul Anka
1957-10-11,1,That'll Be the Day,The Crickets
1957-10-11,1,"Diana"" †",Paul Anka
1957-10-11,1,"Diana"" ‡",Paul Anka
1957-10-11,1,Diana,Paul Anka
1957-10-12,1,Diana,Paul Anka
1957-10-18,1,Diana,Paul Anka
1957-10-18,1,"Diana"" ‡",Paul Anka
1957-10-18,1,"Diana"" †",Paul Anka
1957-10-18,1,That'll Be the Day,The Crickets
1957-10-18,1,Party,Elvis Presley
1957-10-18,1,"Remember You're Mine""/""There's a Gold Mine in the Sky",Pat Boone
1957-10-19,1,Diana,Paul Anka
1957-10-25,1,"Diana"" †",Paul Anka
1957-10-25,1,Party,Elvis Presley
1957-10-25,1,Whole Lotta Shakin' Goin' On,Jerry Lee Lewis
1957-10-25,1,"Remember You're Mine""/""There's a Gold Mine in the Sky",Pat Boone
1957-10-26,1,Diana,Paul Anka
1957-11-01,1,Be My Girl,Jim Dale
1957-11-01,1,Party,Elvis Presley
1957-11-01,1,"Man on Fire""/""Wanderin' Eyes",Frankie Vaughan
1957-11-01,1,That'll Be the Day,The Crickets
1957-11-01,1,"Remember You're Mine""/""There's a Gold Mine in the Sky",Pat Boone
1957-11-02,1,"Party"" †",Elvis Presley
1957-11-08,1,Party,Elvis Presley
1957-11-08,1,"Remember You're Mine""/""There's a Gold Mine in the Sky",Pat Boone
1957-11-08,1,"Man on Fire""/""Wanderin' Eyes",Frankie Vaughan
1957-11-08,1,Be My Girl,Jim Dale
1957-11-08,1,"Got-Ta Have Something in the Bank, Frank",Frankie Vaughan & The Kaye Sisters
1957-11-08,1,My Dixie Darling,Lonnie Donegan
1957-11-08,1,That'll Be the Day,The Crickets
1957-11-09,1,That'll Be the Day,The Crickets
1957-11-15,1,That'll Be the Day,The Crickets
1957-11-15,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-11-15,1,I Love You Baby,Paul Anka
1957-11-15,1,Mary's Boy Child,Harry Belafonte
1957-11-15,1,"Got-Ta Have Something in the Bank, Frank",Frankie Vaughan & The Kaye Sisters
1957-11-15,1,"I Love You Baby"" ‡",Paul Anka
1957-11-16,1,"Party"" †",Elvis Presley
1957-11-22,1,Mary's Boy Child,Harry Belafonte
1957-11-22,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-11-22,1,"Wake Up Little Susie"" ‡",The Everly Brothers
1957-11-22,1,"Got-Ta Have Something in the Bank, Frank",Frankie Vaughan & The Kaye Sisters
1957-11-22,1,Wake Up Little Susie,The Everly Brothers
1957-11-23,1,Mary's Boy Child,Harry Belafonte
1957-11-29,1,"Ma! He's Making Eyes at Me"" ‡",Johnny Otis & His Orchestra with Marie Adams
1957-11-29,1,Ma! He's Making Eyes at Me,Johnny Otis & His Orchestra with Marie Adams
1957-11-29,1,"Wake Up Little Susie"" ‡",The Everly Brothers
1957-11-29,1,Mary's Boy Child,Harry Belafonte
1957-11-29,1,Wake Up Little Susie,The Everly Brothers
1957-11-29,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-11-30,1,Mary's Boy Child,Harry Belafonte
1957-12-06,1,Ma! He's Making Eyes at Me,Johnny Otis & His Orchestra with Marie Adams
1957-12-06,1,"Ma! He's Making Eyes at Me"" ‡",Johnny Otis & His Orchestra with Marie Adams
1957-12-06,1,My Special Angel,Malcolm Vaughan
1957-12-06,1,Mary's Boy Child,Harry Belafonte
1957-12-06,1,Santa Bring My Baby Back,Elvis Presley
1957-12-06,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-12-06,1,"My Special Angel"" ‡",Malcolm Vaughan
1957-12-07,1,Mary's Boy Child,Harry Belafonte
1957-12-13,1,Alone,Petula Clark
1957-12-13,1,"Reet Petite"" ♦",Jackie Wilson
1957-12-13,1,My Special Angel,Malcolm Vaughan
1957-12-13,1,Ma! He's Making Eyes at Me,Johnny Otis & His Orchestra with Marie Adams
1957-12-13,1,Mary's Boy Child,Harry Belafonte
1957-12-13,1,"My Special Angel"" ‡",Malcolm Vaughan
1957-12-13,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-12-13,1,"Alone"" ‡",Petula Clark
1957-12-13,1,Reet Petite,Jackie Wilson
1957-12-13,1,"Ma! He's Making Eyes at Me"" ‡",Johnny Otis & His Orchestra with Marie Adams
1957-12-14,1,Mary's Boy Child,Harry Belafonte
1957-12-20,1,Mary's Boy Child,Harry Belafonte
1957-12-20,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-12-20,1,"All the Way""/""Chicago",Frank Sinatra
1957-12-20,1,"All the Way""/""Chicago"" ♦",Frank Sinatra
1957-12-20,1,Ma! He's Making Eyes at Me,Johnny Otis & His Orchestra with Marie Adams
1957-12-20,1,Let's Have a Ball,Winifred Atwell
1957-12-20,1,"Ma! He's Making Eyes at Me"" ‡",Johnny Otis & His Orchestra with Marie Adams
1957-12-21,1,Mary's Boy Child,Harry Belafonte
1957-12-27,1,"Ma! He's Making Eyes at Me"" ‡",Johnny Otis & His Orchestra with Marie Adams
1957-12-27,1,"All the Way""/""Chicago",Frank Sinatra
1957-12-27,1,Mary's Boy Child,Harry Belafonte
1957-12-27,1,Great Balls of Fire,Jerry Lee Lewis
1957-12-27,1,"All the Way""/""Chicago"" ♦",Frank Sinatra
1957-12-27,1,"Mary's Boy Child"" ‡",Harry Belafonte
1957-12-27,1,"Great Balls of Fire"" ♦",Jerry Lee Lewis
1957-12-27,1,Ma! He's Making Eyes at Me,Johnny Otis & His Orchestra with Marie Adams
1957-12-28,1,Mary's Boy Child,Harry Belafonte
1958-01-03,1,Great Balls of Fire,Jerry Lee Lewis
1958-01-03,1,Mary's Boy Child,Harry Belafonte
1958-01-03,1,"Great Balls of Fire"" ♦",Jerry Lee Lewis
1958-01-04,1,Mary's Boy Child,Harry Belafonte
1958-01-10,1,Peggy Sue,Buddy Holly
1958-01-10,1,Great Balls of Fire,Jerry Lee Lewis
1958-01-10,1,Kisses Sweeter than Wine,Jimmie Rodgers
1958-01-11,1,"Ma He's Making Eyes at Me"" †",Johnny Otis Show
1958-01-17,1,"Oh, Boy!",The Crickets
1958-01-17,1,Peggy Sue,Buddy Holly
1958-01-17,1,Great Balls of Fire,Jerry Lee Lewis
1958-01-18,1,Great Balls of Fire,Jerry Lee Lewis
1958-01-18,1,"Ma He's Making Eyes at Me"" †",Johnny Otis Show
1958-01-24,1,"Oh, Boy!",The Crickets
1958-01-24,1,Jailhouse Rock,Elvis Presley
1958-01-24,1,The Story of My Life,Michael Holliday
1958-01-24,1,"Jailhouse Rock"" †",Elvis Presley
1958-01-25,1,Great Balls of Fire,Jerry Lee Lewis
1958-01-31,1,"Jailhouse Rock"" †",Elvis Presley
1958-01-31,1,Jailhouse Rock,Elvis Presley
1958-01-31,1,The Story of My Life,Michael Holliday
1958-01-31,1,April Love,Pat Boone
1958-02-01,1,Jailhouse Rock,Elvis Presley
1958-02-07,1,Love Me Forever,Marion Ryan
1958-02-07,1,Jailhouse Rock,Elvis Presley
1958-02-07,1,"Jailhouse Rock"" †",Elvis Presley
1958-02-07,1,At the Hop,Danny & the Juniors
1958-02-08,1,Jailhouse Rock,Elvis Presley
1958-02-14,1,Magic Moments,Perry Como
1958-02-14,1,The Story of My Life,Michael Holliday
1958-02-14,1,You Are My Destiny,Paul Anka
1958-02-15,1,The Story of My Life,Michael Holliday
1958-02-21,1,Magic Moments,Perry Como
1958-02-21,1,The Story of My Life,Michael Holliday
1958-02-22,1,The Story of My Life,Michael Holliday
1958-02-28,1,Magic Moments,Perry Como
1958-03-01,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-03-07,1,Don't,Elvis Presley
1958-03-07,1,Magic Moments,Perry Como
1958-03-08,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-03-14,1,Nairobi,Tommy Steele & the Steelmen
1958-03-14,1,Magic Moments,Perry Como
1958-03-15,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-03-21,1,"Good Golly, Miss Molly",Little Richard
1958-03-21,1,Magic Moments,Perry Como
1958-03-21,1,Catch a Falling Star,Perry Como
1958-03-21,1,Nairobi,Tommy Steele & the Steelmen
1958-03-22,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-03-28,1,La Dee Dah,Jackie Dennis
1958-03-28,1,Whole Lotta Woman,Marvin Rainwater
1958-03-28,1,Magic Moments,Perry Como
1958-03-28,1,Maybe Baby,The Crickets
1958-03-29,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-04-04,1,Tequila,The Champs
1958-04-04,1,Whole Lotta Woman,Marvin Rainwater
1958-04-04,1,Swingin' Shepherd Blues,Ted Heath & His Music
1958-04-04,1,Mandy,Eddie Calvert
1958-04-04,1,Magic Moments,Perry Como
1958-04-05,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-04-11,1,Magic Moments,Perry Como
1958-04-11,1,Who's Sorry Now?,Connie Francis
1958-04-11,1,Whole Lotta Woman,Marvin Rainwater
1958-04-11,1,Swingin' Shepherd Blues,Ted Heath & His Music
1958-04-12,1,"Magic Moments"" / ""Catch a Falling Star",Perry Como
1958-04-18,1,A Wonderful Time Up There,Pat Boone
1958-04-18,1,It's Too Soon to Know,Pat Boone
1958-04-18,1,Swingin' Shepherd Blues,Ted Heath & His Music
1958-04-18,1,Who's Sorry Now?,Connie Francis
1958-04-18,1,Magic Moments,Perry Como
1958-04-19,1,Whole Lotta Woman,Marvin Rainwater
1958-04-25,1,Breathless,Jerry Lee Lewis
1958-04-25,1,Who's Sorry Now?,Connie Francis
1958-04-25,1,Whole Lotta Woman,Marvin Rainwater
1958-04-26,1,Whole Lotta Woman,Marvin Rainwater
1958-05-02,1,Whole Lotta Woman,Marvin Rainwater
1958-05-02,1,Who's Sorry Now?,Connie Francis
1958-05-02,1,Lollipop,The Chordettes
1958-05-03,1,Whole Lotta Woman,Marvin Rainwater
1958-05-09,1,Whole Lotta Woman,Marvin Rainwater
1958-05-09,1,Lollipop,The Mudlarks
1958-05-09,1,The Grand Coulee Dam,Lonnie Donegan
1958-05-09,1,Who's Sorry Now?,Connie Francis
1958-05-09,1,Wear My Ring Around Your Neck,Elvis Presley
1958-05-09,1,Tom Hark,Elias & His Zig-Zag Jive Flutes
1958-05-10,1,Whole Lotta Woman,Marvin Rainwater
1958-05-16,1,Who's Sorry Now,Connie Francis
1958-05-16,1,The Grand Coulee Dam,Lonnie Donegan
1958-05-16,1,Who's Sorry Now?,Connie Francis
1958-05-16,1,Tom Hark,Elias & His Zig-Zag Jive Flutes
1958-05-17,1,Who's Sorry Now,Connie Francis
1958-05-23,1,Tom Hark,Elias & His Zig-Zag Jive Flutes
1958-05-23,1,On the Street Where You Live,Vic Damone
1958-05-23,1,Kewpie Doll,Perry Como
1958-05-23,1,Who's Sorry Now,Connie Francis
1958-05-24,1,Who's Sorry Now,Connie Francis
1958-05-30,1,On the Street Where You Live,Vic Damone
1958-05-30,1,"Tulips from Amsterdam""/""You Need Hands",Max Bygraves
1958-05-30,1,Who's Sorry Now,Connie Francis
1958-05-30,1,Tom Hark,Elias & His Zig-Zag Jive Flutes
1958-05-31,1,Who's Sorry Now,Connie Francis
1958-06-06,1,"Tulips from Amsterdam""/""You Need Hands",Max Bygraves
1958-06-06,1,Kewpie Doll,Frankie Vaughan
1958-06-06,1,Stairway of Love,Michael Holliday
1958-06-06,1,Witch Doctor,"Don Lang & His ""Frantic Five"
1958-06-06,1,Who's Sorry Now,Connie Francis
1958-06-07,1,Who's Sorry Now,Connie Francis
1958-06-13,1,"Tulips from Amsterdam""/""You Need Hands",Max Bygraves
1958-06-13,1,Who's Sorry Now,Connie Francis
1958-06-13,1,Kewpie Doll,Frankie Vaughan
1958-06-13,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-06-14,1,Who's Sorry Now,Connie Francis
1958-06-20,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-06-20,1,Who's Sorry Now,Connie Francis
1958-06-20,1,The Signature Tune of The Army Game,"Michael Medwin, Bernard Bresslaw, Alfie Bass & Leslie Fyson"
1958-06-21,1,Who's Sorry Now,Connie Francis
1958-06-27,1,On the Street Where You Live,Vic Damone
1958-06-27,1,Big Man,The Four Preps
1958-06-27,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-06-27,1,Book of Love,The Mudlarks
1958-06-28,1,All I Have to Do Is Dream,The Everly Brothers
1958-07-04,1,On the Street Where You Live,Vic Damone
1958-07-04,1,Book of Love,The Mudlarks
1958-07-04,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-07-04,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-07-04,1,Twilight Time,The Platters
1958-07-04,1,Big Man,The Four Preps
1958-07-05,1,All I Have to Do Is Dream,The Everly Brothers
1958-07-11,1,On the Street Where You Live,Vic Damone
1958-07-11,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-07-11,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-07-11,1,Rave On,Buddy Holly
1958-07-11,1,Sugar Moon,Pat Boone
1958-07-12,1,All I Have to Do Is Dream,The Everly Brothers
1958-07-18,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-07-18,1,On the Street Where You Live,Vic Damone
1958-07-18,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-07-19,1,All I Have to Do Is Dream,The Everly Brothers
1958-07-25,1,On the Street Where You Live,Vic Damone
1958-07-25,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-07-25,1,Endless Sleep,Marty Wilde
1958-07-25,1,"All I Have to Do Is Dream""/""Claudette",The Everly Brothers
1958-07-25,1,Hard Headed Woman,Elvis Presley
1958-07-26,1,All I Have to Do Is Dream,The Everly Brothers
1958-08-01,1,Hard Headed Woman,Elvis Presley
1958-08-01,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-08-01,1,Return to Me,Dean Martin
1958-08-01,1,On the Street Where You Live,Vic Damone
1958-08-01,1,When,The Kalin Twins
1958-08-02,1,All I Have to Do Is Dream,The Everly Brothers
1958-08-08,1,When,The Kalin Twins
1958-08-08,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-08-08,1,On the Street Where You Live,Vic Damone
1958-08-09,1,All I Have to Do Is Dream,The Everly Brothers
1958-08-15,1,Patricia,Pérez 'Prez' Prado & His Orchestra
1958-08-15,1,When,The Kalin Twins
1958-08-15,1,"All I Have to Do Is Dream"" / ""Claudette",The Everly Brothers
1958-08-16,1,All I Have to Do Is Dream,The Everly Brothers
1958-08-22,1,Splish Splash,Charlie Drake
1958-08-22,1,When,The Kalin Twins
1958-08-23,1,All I Have to Do Is Dream,The Everly Brothers
1958-08-29,1,"Stupid Cupid""/""Carolina Moon",Connie Francis
1958-08-29,1,Fever,Peggy Lee
1958-08-29,1,When,The Kalin Twins
1958-08-30,1,When,The Kalin Twins
1958-09-05,1,Volare,Dean Martin
1958-09-05,1,"Stupid Cupid""/""Carolina Moon",Connie Francis
1958-09-05,1,Poor Little Fool,Ricky Nelson
1958-09-05,1,When,The Kalin Twins
1958-09-06,1,When,The Kalin Twins
1958-09-12,1,When,The Kalin Twins
1958-09-12,1,"Stupid Cupid""/""Carolina Moon",Connie Francis
1958-09-12,1,Volare,Dean Martin
1958-09-13,1,When,The Kalin Twins
1958-09-19,1,"Stupid Cupid""/""Carolina Moon",Connie Francis
1958-09-19,1,Volare,Dean Martin
1958-09-19,1,When,The Kalin Twins
1958-09-20,1,When,The Kalin Twins
1958-09-26,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-09-26,1,Mad Passionate Love,Bernard Bresslaw
1958-09-26,1,"Stupid Cupid""/""Carolina Moon",Connie Francis
1958-09-26,1,Bird Dog,The Everly Brothers
1958-09-27,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-03,1,King Creole,Elvis Presley
1958-10-03,1,"Stupid Cupid""/""Carolina Moon",Connie Francis
1958-10-03,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-04,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-10,1,Move It,Cliff Richard & The Drifters
1958-10-10,1,A Certain Smile,Johnny Mathis
1958-10-10,1,Born Too Late,The Poni-Tails
1958-10-10,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-11,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-17,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-17,1,Come prima,Marino Marini & His Quartet
1958-10-17,1,A Certain Smile,Johnny Mathis
1958-10-18,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-24,1,More Than Ever,Malcolm Vaughan
1958-10-24,1,"It's All in the Game"" ‡",Tommy Edwards
1958-10-24,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-24,1,Come prima,Marino Marini & His Quartet
1958-10-24,1,It's All in the Game,Tommy Edwards
1958-10-25,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-31,1,It's All in the Game,Tommy Edwards
1958-10-31,1,Hoots Mon,Lord Rockingham's XI
1958-10-31,1,Come prima,Marino Marini & His Quartet
1958-10-31,1,"It's All in the Game"" ‡",Tommy Edwards
1958-10-31,1,"Stupid Cupid"" / ""Carolina Moon",Connie Francis
1958-10-31,1,"Hoots Mon"" ‡",Lord Rockingham's XI
1958-11-01,1,"Bird Dog"" †",The Everly Brothers
1958-11-07,1,Hoots Mon,Lord Rockingham's XI
1958-11-07,1,It's All in the Game,Tommy Edwards
1958-11-07,1,"Hoots Mon"" ‡",Lord Rockingham's XI
1958-11-07,1,"It's All in the Game"" ‡",Tommy Edwards
1958-11-08,1,"Bird Dog"" †",The Everly Brothers
1958-11-14,1,My True Love,Jack Scott
1958-11-14,1,Hoots Mon,Lord Rockingham's XI
1958-11-14,1,It's All in the Game,Tommy Edwards
1958-11-14,1,"Hoots Mon"" ‡",Lord Rockingham's XI
1958-11-15,1,"Bird Dog"" †",The Everly Brothers
1958-11-21,1,"Tea for Two Cha Cha"" ♦",The Tommy Dorsey Orchestra starring Warren Covington
1958-11-21,1,It's All in the Game,Tommy Edwards
1958-11-21,1,Tea for Two Cha Cha,The Tommy Dorsey Orchestra starring Warren Covington
1958-11-21,1,"It's Only Make Believe"" ‡",Conway Twitty
1958-11-21,1,It's Only Make Believe,Conway Twitty
1958-11-22,1,Hoots Mon,Lord Rockingham's XI
1958-11-28,1,It's Only Make Believe,Conway Twitty
1958-11-28,1,"It's Only Make Believe"" ‡",Conway Twitty
1958-11-28,1,Love Makes the World Go 'Round,Perry Como
1958-11-28,1,Hoots Mon,Lord Rockingham's XI
1958-11-28,1,"Love Makes the World Go Round"" ♦",Perry Como
1958-11-28,1,Tom Dooley,Lonnie Donegan
1958-11-28,1,"Tom Dooley"" ‡",Lonnie Donegan
1958-11-29,1,Hoots Mon,Lord Rockingham's XI
1958-12-05,1,"Tom Dooley"" ‡",Lonnie Donegan
1958-12-05,1,"Tom Dooley"" ♦",The Kingston Trio
1958-12-05,1,High Class Baby,Cliff Richard & The Drifters
1958-12-05,1,"High Class Baby"" ‡",Cliff Richard & The Drifters
1958-12-05,1,It's Only Make Believe,Conway Twitty
1958-12-05,1,Hoots Mon,Lord Rockingham's XI
1958-12-05,1,"It's Only Make Believe"" ‡",Conway Twitty
1958-12-05,1,Someday,Ricky Nelson
1958-12-05,1,Tom Dooley,Lonnie Donegan
1958-12-06,1,Hoots Mon,Lord Rockingham's XI
1958-12-12,1,It's Only Make Believe,Conway Twitty
1958-12-12,1,Hoots Mon,Lord Rockingham's XI
1958-12-12,1,"It's Only Make Believe"" ‡",Conway Twitty
1958-12-12,1,"Tom Dooley"" ‡",Lonnie Donegan
1958-12-12,1,Tom Dooley,Lonnie Donegan
1958-12-13,1,It's Only Make Believe,Conway Twitty
1958-12-19,1,Tom Dooley,Lonnie Donegan
1958-12-19,1,It's Only Make Believe,Conway Twitty
1958-12-19,1,"It's Only Make Believe"" ‡",Conway Twitty
1958-12-19,1,"Tom Dooley"" ‡",Lonnie Donegan
1958-12-20,1,It's Only Make Believe,Conway Twitty
1958-12-26,1,It's Only Make Believe,Conway Twitty
1958-12-26,1,Tom Dooley,Lonnie Donegan
1958-12-26,1,"Come On, Let's Go"" ‡",Tommy Steele
1958-12-26,1,The Day the Rains Came,Jane Morgan
1958-12-26,1,"Tom Dooley"" ‡",Lonnie Donegan
1958-12-26,1,"Come On, Let's Go",Tommy Steele
1958-12-26,1,"The Day the Rains Came"" ♦",Jane Morgan
1958-12-27,1,It's Only Make Believe,Conway Twitty
